Humidity Level,Temperature,Time of Day,Luring Success,Time Spent Hunting,Prey Size,Ambush,Food Availability,Predator Presence,Is Competition,Hunting Success
0.46,20.07,Evening,True,1.22,1.08,False,Low,True,False,0
0.89,21.91,Evening,False,2.8,8.76,False,Medium,False,True,0
0.58,23.57,Evening,True,2.05,9.12,True,High,,False,1
0.31,29.8,Afternoon,True,1.26,4.27,False,High,True,False,1
0.43,24.41,Afternoon,True,1.03,1.84,True,Low,True,,0
0.53,23.06,Afternoon,True,2.23,1.1,False,,True,False,1
0.71,34.22,Afternoon,False,4.29,5.88,True,High,False,False,1
0.39,33.69,Morning,True,3.6441864906212795,5.95,False,Low,True,True,0
0.53,30.15,Morning,True,3.06,2.19,True,High,True,,1
0.8,22.12,Morning,True,0.86,1.22,False,Medium,False,False,0
0.67,32.81,Morning,True,5.951394670196465,2.7,False,Medium,True,False,1
0.55,32.68,Morning,False,3.63,7.84,False,High,True,False,1
0.32,31.36,Morning,False,4.82,5.81,False,Low,,False,0
0.34,24.59,Evening,True,3.81,1.6788260825432162,False,Medium,True,True,0
0.42,23.62,Afternoon,True,3.54,9.51,False,Medium,True,False,0
0.5,26.69,Afternoon,False,2.89,8.18,True,Low,True,False,1
0.79,24.23,Morning,True,2.67,5.95,False,Low,False,False,0
0.55,28.73,Afternoon,True,0.48,8.63,False,High,True,True,1
0.63,34.42,Evening,False,3.24,7.11,True,Medium,True,True,1
0.43,28.06,Afternoon,False,3.86,5.89,False,Medium,False,True,0
0.69,25.94,Afternoon,False,2.94,8.22,True,High,True,,1
0.57,26.24,Evening,False,2.84,7.75,False,High,True,False,1
0.41,30.48,Evening,True,1.89,6.62,False,Low,True,True,0
0.56,26.67,Evening,False,2.29,2.04,False,Medium,True,True,1
0.52,22.48,Afternoon,False,3.04,2.15,False,,True,True,1
0.78,27.43,Morning,False,4.18,2.887515261868068,False,High,True,False,0
0.56,21.31,Evening,False,2.39,7.43,True,Low,,False,1
0.33,27.82,Morning,False,1.77,5.99,True,Low,False,True,0
0.6,20.51,Morning,True,4.7,3.94,True,High,True,True,1
0.39,33.27,Afternoon,True,2.64,9.14,False,Medium,True,,0
0.63,31.97,Evening,False,4.86,16.311242564792206,True,High,,,1
0.66,25.79,Evening,False,4.79,9.43,True,Low,True,True,1
0.87,26.81,Morning,True,1.1,2.37,True,Medium,False,False,1
0.77,28.22,Afternoon,False,2.477827268224515,2.43,False,Medium,True,False,0
0.83,25.39,Afternoon,False,4.43,3.61,False,High,False,False,1
0.85,26.55,Morning,False,1.03,2.79,False,,False,True,0
0.79,23.81,Morning,False,1.97,3.99,False,Medium,False,True,0
0.8,27.17,Morning,True,0.48,1.6,True,High,False,,1
0.86,32.97,Morning,True,4.41,1.1,False,Low,True,True,0
0.53,27.36,Evening,False,4.51,3.76,False,Low,True,True,1
0.37,20.41,Evening,True,0.71,6.9,True,Medium,False,False,0
0.36,21.23,Afternoon,False,2.11,4.97,True,Medium,False,,0
0.7,28.8,Morning,True,4.85,3.4,False,Low,False,True,1
0.9,20.52,Evening,True,4.49,9.72,False,Low,True,True,0
0.79,30.72,Evening,True,1.49,9.67,False,Medium,False,False,0
0.58,33.22,Morning,True,3.49,2.93,True,High,False,True,1
0.77,24.52,Morning,False,1.7,2.36,True,Medium,False,False,0
0.7,27.6,Morning,False,1.3,6.54,True,Low,False,,1
0.44,32.77,Evening,False,1.21,4.53,False,Low,False,True,0
0.68,30.18,Evening,False,0.52,4.59,True,High,,False,1
0.83,33.1,Morning,False,2.14,8.69,True,High,,True,1
0.38,28.17,Evening,False,2.35,2.47,False,Medium,False,False,0
0.72,34.73,Morning,True,2.17,8.7,True,Low,False,False,1
0.62,20.85,Morning,True,0.85,1.28,True,Medium,True,False,1
0.68,25.18,Morning,True,2.71,2.09,False,High,True,True,1
0.89,32.83,Morning,True,1.31,8.36,True,High,False,False,1
0.89,21.94,Afternoon,False,4.0,9.96,True,High,False,True,0
0.73,28.83,Evening,False,3.99,3.59,False,High,True,False,0
0.45,34.41,Morning,False,3.42,1.3,True,Medium,True,True,0
0.73,27.36,Evening,False,0.69,9.197210888771101,True,Medium,True,True,0
0.84,30.47,Evening,False,3.07,1.2,True,High,False,False,1
0.82,22.86,Morning,True,4.39,5.63,False,Medium,False,,0
0.75,34.11,Evening,False,1.28,1.24,True,Medium,True,False,0
0.59,32.51,Afternoon,True,1.14,1.55,False,Medium,True,False,1
0.41,25.2,Afternoon,True,2.66,5.62,False,Low,False,True,1
0.48,23.33,Evening,False,1.98,9.53,True,Medium,False,False,0
0.55,32.62,Morning,True,3.57,4.69,True,Low,False,True,1
0.47,34.59,Morning,False,1.16,1.6,True,Low,False,False,0
0.53,25.22,Evening,True,3.88,5.07,True,Medium,False,False,1
0.39,29.65,Evening,True,2.34,9.73,True,Medium,False,False,1
0.74,33.19,Afternoon,False,4.34,2.5,False,Low,True,False,0
0.77,27.74,Evening,True,0.77,5.98,False,Medium,True,False,0
0.64,26.31,Morning,True,2.18,3.15,False,Medium,,False,1
0.6,30.29,Afternoon,True,4.01,5.63,True,Low,,True,1
0.4,31.06,Afternoon,True,2.43,9.77,False,,False,True,0
0.3,31.99,Evening,False,0.99,7.24,False,Low,True,True,0
0.45,34.2,Afternoon,False,3.21,2.71,True,Low,True,True,0
0.68,30.09,Evening,True,3.21,7.05,False,Medium,False,True,1
0.5,33.78,Morning,True,1.14,6.29,True,Low,False,False,1
0.53,24.29,Afternoon,False,3.68,1.6,False,Low,False,False,1
0.61,20.35,Evening,False,3.26,1.79,True,Low,False,False,1
0.54,27.14,Evening,False,2.94,2.15,False,High,False,False,1
0.73,31.92,Evening,False,1.14,4.18,False,High,False,False,1
0.44,28.15,Morning,True,4.59,6.08,True,High,False,True,1
0.41,27.53,Evening,True,2.8,5.72,False,Low,False,False,0
0.53,34.02,Morning,True,2.23,3.04,True,Medium,True,True,1
0.83,34.95,Morning,False,2.73,8.36,True,High,False,False,1
0.89,21.8,Afternoon,False,2.94,7.32,True,Medium,True,True,1
0.3,23.01,Evening,True,1.07,3.5,True,Medium,False,False,0
0.49,23.32,Evening,True,0.52,9.48,False,Low,False,False,0
0.66,20.07,Afternoon,True,4.69,9.79,True,Low,False,False,1
0.87,27.27,Evening,False,1.32,9.58,True,,False,False,1
0.42,23.98,Afternoon,True,0.54,7.62,True,Medium,False,False,0
0.53,26.06,Afternoon,True,3.62,2.61,False,High,False,True,1
0.89,20.58,Morning,False,2.9,5.43,False,Medium,True,False,0
0.83,33.88,Evening,False,4.46,12.290092183419763,False,Medium,False,False,0
0.71,32.41,Afternoon,False,4.85,1.16,True,Low,False,True,0
0.85,23.01,Evening,False,1.51,9.07,True,High,False,False,1
0.44,25.83,Evening,True,2.36,9.93,True,Medium,True,False,1
0.41,28.56,Afternoon,False,2.18,2.92,False,High,False,True,0
0.71,28.54,Evening,False,3.18,2.88,True,Low,True,True,0
0.61,28.1,Afternoon,True,0.88,9.29,True,Medium,False,True,1
0.35,29.72,Afternoon,True,3.99,5.37,True,Medium,True,False,1
0.73,33.88,Morning,False,2.06,7.51,False,,False,,0
0.55,26.21,Evening,False,4.59,2.2,True,Low,False,,1
0.82,34.18,Evening,True,4.02,4.29,True,High,True,False,0
0.78,27.54,Morning,True,1.65,6.48,False,Medium,False,True,1
0.88,29.67,Morning,True,3.57,3.22,False,High,True,True,1
0.62,26.09,Afternoon,True,1.76,3.36,False,,False,,1
0.88,23.94,Evening,True,3.37,6.71,False,Low,True,False,0
0.64,20.51,Evening,True,0.66,6.55,False,Medium,True,True,1
0.83,25.95,Afternoon,True,1.13,10.923592819649574,True,Low,True,True,1
0.79,20.92,Evening,False,3.85,7.85,True,Low,False,,1
0.61,23.41,Afternoon,False,3.84,7.39,False,High,True,True,1
0.53,31.88,Evening,False,2.1,8.75,True,Low,False,True,1
0.77,29.29,Afternoon,True,1.54,1.49,False,High,True,False,1
0.79,33.54,Evening,False,3.16,9.61,False,Low,True,True,0
0.54,23.94,Evening,False,1.11,4.95,True,Low,True,False,1
0.56,29.79,Afternoon,True,2.22,1.33,True,High,True,False,1
0.74,30.56,Morning,True,0.94,4.86,True,High,False,False,1
0.33,25.61,Afternoon,True,3.25,4.3,True,High,True,True,1
0.31,26.54,Afternoon,True,3.53,9.74,False,High,False,False,1
0.44,28.75,Afternoon,False,2.97,2.79,False,Medium,False,True,0
0.55,33.99,Morning,False,3.45,1.15,True,Medium,False,True,1
0.53,31.56,Evening,True,0.53,3.85,False,High,False,True,1
0.58,34.6,Evening,True,2.89,7.04,False,High,True,True,1
0.66,31.81,Morning,False,3.69,9.86,True,Low,False,False,1
0.74,20.98,Afternoon,True,4.83,4.59,False,Low,False,False,0
0.77,24.31,Morning,False,4.31,2.05,False,High,False,True,0
0.76,28.89,Morning,False,0.92,9.3,False,,False,False,0
0.89,25.69,Afternoon,False,1.36,8.8,False,Low,False,False,0
0.54,33.52,Morning,True,3.14,8.75,False,Medium,True,True,1
0.82,22.18,Afternoon,True,5.46888464486503,2.73,True,High,False,,1
0.46,24.46,Evening,False,1.71,6.94,True,High,False,False,1
0.73,28.18,Afternoon,False,2.75,2.69,True,Low,,True,0
0.45,20.94,Afternoon,False,4.88,4.86,True,Medium,True,False,0
0.35,23.52,Morning,True,4.42,9.82,True,Medium,True,False,1
0.5,23.89,Morning,False,1.81,7.74,False,High,True,False,1
0.49,21.74,Morning,False,1.29,5.14,True,Low,False,False,0
0.8,25.53,Afternoon,True,4.7,2.83,False,High,False,True,1
0.75,23.03,Afternoon,False,2.41,6.24,False,High,True,,0
0.8,30.36,Afternoon,False,2.63,7.83,False,,False,True,0
0.42,30.88,Afternoon,False,3.68,3.3,True,Low,True,True,0
0.73,26.86,Evening,False,4.01,4.23,False,High,False,True,0
0.64,29.97,Evening,True,2.68,2.11,True,Medium,False,False,1
0.37,30.81,Afternoon,False,1.73,5.820502342814182,False,Medium,True,False,0
0.68,34.67,Evening,True,4.83,3.45,False,Low,True,False,1
0.82,26.96,Morning,False,0.91,3.32,True,High,False,True,0
0.52,30.6,Afternoon,False,2.21,6.59,False,High,True,True,1
0.52,24.82,Afternoon,False,1.86,6.81,True,High,True,False,1
0.49,28.18,Evening,False,1.13,3.49,False,Low,False,False,0
0.64,20.07,Evening,True,4.25,7.98,False,High,False,False,1
0.69,24.67,Afternoon,False,3.09,1.22,True,High,False,False,1
0.9,34.47,Evening,False,2.73,1.51,False,,True,False,0
0.84,21.32,Afternoon,False,1.21,5.86,True,Medium,False,True,0
0.76,21.27,Afternoon,False,0.62,13.92742666273141,True,Low,,False,0
0.34,24.66,Evening,True,0.66,6.87,True,,True,False,0
0.88,33.12,Evening,True,2.259862993714835,6.02,True,Medium,False,True,0
0.49,23.23,Afternoon,False,2.71,1.43,True,Low,False,False,0
0.43,34.85,Evening,True,5.479100265734343,8.1,True,Medium,True,True,1
0.77,30.85,Morning,False,2.0,5.38,False,,False,True,0
0.31,30.63,Evening,False,2.63,6.84,False,Low,False,False,0
0.55,23.8,Evening,False,3.68,2.87,True,Low,True,False,1
0.38,24.58,Evening,False,3.77,9.29,True,High,True,True,1
0.59,34.47,Morning,False,4.02,5.52,True,Low,False,True,1
0.5,20.63,Evening,False,9.551238353640999,7.39,False,High,False,True,1
0.79,21.8,Morning,False,2.58,6.8859874871331135,True,,False,False,0
0.82,26.33,Afternoon,False,2.88,11.657166558072513,True,Low,,False,1
0.52,31.13,Evening,True,4.2,1.66,True,Low,False,True,1
0.48,27.38,Evening,True,2.56,2.02,False,Low,True,True,0
0.4,22.1,Morning,True,4.03,8.04,True,Low,True,True,1
0.55,28.3,Evening,True,0.82,1.51,False,High,False,False,1
0.41,27.74,Evening,False,0.9,1.52,True,High,True,False,0
0.37,30.32,Morning,True,4.03,6.3,False,Medium,False,False,0
0.5,24.57,Morning,False,4.52,4.93,False,Low,False,False,1
0.55,34.93,Morning,True,3.73,8.66,True,High,True,False,1
0.5,33.88,Evening,True,1.7,3.81,False,Medium,True,True,1
0.57,23.58,Evening,False,2.36,3.43,True,High,False,False,1
0.43,34.32,Afternoon,False,2.54,3.97,False,Medium,False,False,0
0.84,21.54,Afternoon,True,4.42,9.318698461041498,True,Medium,True,True,1
0.83,33.15,Evening,False,3.99,8.66,False,,True,True,0
0.36,28.52,Evening,False,1.4431785039056728,1.95,False,Medium,True,False,0
0.36,31.84,Evening,True,3.75,5.69,False,Medium,False,False,0
0.53,30.89,Morning,True,1.37,4.3,False,Low,False,False,1
0.45,34.98,Morning,True,4.52,3.81,False,High,False,False,1
0.88,23.65,Evening,False,2.39,6.69,False,High,True,False,0
0.74,25.73,Afternoon,False,4.05,9.08,False,Low,False,True,0
0.76,22.15,Morning,False,3.38,2.2,False,High,False,,1
0.81,34.53,Morning,False,4.7,7.95,True,,True,,1
0.56,34.04,Afternoon,True,4.74,5.27,True,Medium,,True,1
0.7,30.47,Evening,False,3.08,4.08,True,Low,False,False,1
0.48,20.36,Morning,True,3.87,8.37,False,Medium,,False,0
0.57,21.22,Afternoon,True,5.187545173261834,2.74,True,Medium,False,True,1
0.55,34.8,Afternoon,False,4.03,9.83,True,High,True,False,1
0.67,21.24,Afternoon,False,1.0,9.46,True,High,False,False,1
0.41,29.52,Evening,True,1.38,1.5,True,Medium,False,,0
0.32,32.85,Afternoon,False,3.16,6.41,True,High,True,False,1
0.6,27.6,Morning,False,1.49,5.5,True,Medium,False,True,1
0.74,22.37,Morning,False,3.4,8.783915100462806,False,,True,True,0
0.58,25.17,Evening,False,3.95,3.25,False,Low,,False,1
0.3,29.64,Afternoon,False,1.75,2.79,False,High,False,False,1
0.58,30.42,Evening,True,4.74,2.1,True,High,True,False,1
0.34,23.92,Afternoon,True,4.72,5.05,True,High,,False,1
0.59,22.98,Afternoon,False,1.64,9.65,False,Medium,False,False,1
0.69,34.73,Afternoon,False,1.72,2.16,False,Low,True,True,1
0.56,24.43,Morning,False,3.56,1.25,True,Low,False,True,1
0.9,23.39,Morning,True,0.59,4.18,False,Medium,True,False,0
0.48,31.74,Morning,True,0.66,1.58,False,Medium,True,False,0
0.51,31.72,Afternoon,False,4.72,4.9,False,Low,,False,1
0.62,20.87,Afternoon,False,3.9,3.56,False,,True,True,1
0.33,25.74,Morning,False,1.8,18.531123560772553,True,,False,False,0
0.77,28.31,Evening,False,1.41,8.18,False,High,False,False,1
0.82,26.9,Evening,False,4.59,3.2,False,High,False,False,1
0.79,24.83,Afternoon,True,3.34,9.88,False,Medium,False,False,0
0.32,22.27,Afternoon,True,2.85,1.89,True,,,False,0
0.65,29.67,Morning,False,4.46,3.65,True,Low,False,False,1
0.49,27.8,Evening,False,0.46,5.7,True,High,False,False,1
0.51,28.22,Evening,False,0.86,6.32,True,Low,True,False,1
0.89,27.51,Afternoon,True,2.99,9.83,True,High,False,False,1
0.44,33.63,Morning,True,4.18,2.38,False,High,True,True,0
0.39,34.09,Afternoon,False,2.93,2.25,False,Medium,True,False,0
0.88,33.63,Morning,True,4.61,8.76,True,Medium,False,True,1
0.64,25.97,Morning,True,0.67,5.4,True,Low,True,False,1
0.6,24.27,Evening,True,2.61,1.13,True,High,True,False,1
0.45,21.29,Evening,False,1.42,2.53,False,Low,False,True,0
0.39,28.56,Evening,True,2.27,4.63,True,High,True,,0
0.45,33.38,Morning,False,2.74,3.51,False,Medium,False,False,0
0.82,25.03,Evening,True,2.03,1.96,True,Medium,True,,0
0.42,26.15,Afternoon,True,2.24,1.41,False,Medium,False,,1
0.39,23.63,Evening,False,3.35,3.17,False,High,True,True,0
0.59,20.66,Morning,False,3.88,9.02,True,High,True,,1
0.48,27.66,Afternoon,True,0.86,1.77,False,High,False,False,1
0.85,24.37,Morning,False,1.6,9.77,False,High,False,False,1
0.74,26.47,Evening,True,0.51,2.18,True,,True,True,0
0.41,33.04,Afternoon,True,3.0,2.76,False,Low,True,False,0
0.83,31.57,Evening,True,1.43,6.4,True,Low,False,False,0
0.54,24.29,Evening,False,3.51,2.3,True,Low,False,,1
0.45,34.93,Morning,False,1.18,1.89,True,Medium,False,,0
0.51,28.57,Evening,True,3.7,4.76,True,Low,True,False,1
0.38,34.97,Evening,False,1.87,2.74,True,Low,False,True,0
0.61,23.08,Afternoon,True,3.87,6.02,False,Low,,False,1
0.64,20.68,Morning,False,2.34,5.11,False,,True,,1
0.33,20.48,Morning,False,1.48,3.49,True,Low,True,False,0
0.37,31.92,Afternoon,False,2.34,7.59,False,Low,True,True,0
0.47,22.37,Afternoon,True,3.69,2.64,True,Medium,False,True,0
0.87,21.03,Afternoon,True,3.19,1.99,True,High,False,False,1
0.51,25.52,Afternoon,True,3.84,3.98,False,Low,,True,1
0.54,28.63,Evening,False,3.4,4.9,False,High,True,False,1
0.77,20.23,Afternoon,True,0.98,4.81,True,Medium,False,False,0
0.81,27.63,Morning,False,2.44,9.83,False,Medium,True,False,0
0.33,32.32,Morning,True,4.34,8.12,False,Medium,True,True,0
0.73,31.65,Afternoon,False,2.81,9.69,False,High,False,True,0
0.88,24.24,Afternoon,False,4.67,7.13,True,,True,False,1
0.33,24.84,Morning,True,3.23,5.56,True,High,False,,1
0.79,24.64,Evening,False,1.96,9.52,False,Low,False,True,0
0.89,27.1,Afternoon,True,2.0,3.43,True,,,,1
0.33,34.33,Morning,False,0.9,4.73,True,High,True,True,0
0.45,30.08,Morning,False,3.09,5.28,False,High,False,False,1
0.58,31.08,Morning,False,2.16,9.72,True,Medium,False,,1
0.4,23.51,Afternoon,True,1.1275912556136911,8.75,False,High,True,False,0
0.81,28.69,Evening,False,1.59,2.43,True,Medium,True,True,0
0.42,26.52,Afternoon,True,3.62,9.18,False,High,False,False,1
0.58,24.98,Afternoon,False,1.36,4.48,True,High,False,False,1
0.66,26.7,Afternoon,False,2.41,9.33,True,High,False,True,1
0.42,29.07,Evening,False,4.39,2.32,False,Low,False,False,0
0.7,26.29,Afternoon,False,2.08,6.352166154769173,False,Low,True,True,1
0.73,27.51,Morning,False,3.97,5.71,True,Medium,True,True,1
0.72,22.49,Morning,False,1.71,4.51,True,Low,True,True,0
0.72,30.65,Afternoon,True,4.791484958897462,5.41,True,Low,True,False,1
0.46,25.75,Morning,False,4.57,5.17,False,Medium,True,False,0
0.69,27.26,Evening,True,3.23,7.77,False,Medium,False,False,1
0.4,22.87,Morning,False,8.707601076405442,9.5,True,Medium,True,False,1
0.84,34.92,Afternoon,True,7.706379928407932,2.25,True,High,False,False,1
0.45,28.52,Morning,True,3.404619404488435,13.270681954816563,True,High,,False,1
0.35,29.57,Morning,True,3.6,8.66,True,Low,,False,1
0.43,27.15,Morning,False,1.09,4.12,True,Low,,True,0
0.34,29.82,Evening,False,4.82,6.51,False,Low,True,True,0
0.36,32.22,Afternoon,True,3.82,2.14,True,Low,True,True,0
0.67,25.75,Evening,True,0.44,9.58,True,High,True,True,1
0.48,32.33,Afternoon,True,4.79,7.91,True,Medium,True,False,1
0.48,24.6,Afternoon,True,0.64,1.53,True,Low,False,False,0
0.5,21.86,Evening,True,3.87,6.766431241527552,True,Low,True,True,1
0.84,25.62,Afternoon,False,4.26,1.1,False,Medium,False,True,0
0.32,30.34,Morning,True,3.58,6.1,True,Low,False,,1
0.85,29.46,Afternoon,False,3.27,18.385315417888478,False,Low,False,True,0
0.77,20.98,Evening,False,2.43,2.62,True,Medium,True,False,0
0.57,27.66,Morning,True,1.8,5.42,False,High,False,False,1
0.42,34.53,Afternoon,False,4.38,9.51,True,High,True,True,1
0.73,33.32,Afternoon,True,2.06,8.03,False,Low,True,True,0
0.48,33.11,Evening,True,3.47,9.51,False,,True,True,0
0.59,33.52,Afternoon,True,0.54,1.92,False,Medium,True,True,1
0.79,28.37,Evening,False,2.1,2.22,True,High,True,False,0
0.35,24.23,Evening,True,3.26,9.17,False,High,False,True,0
0.78,27.85,Afternoon,True,1.01,9.34,True,Low,False,True,1
0.55,30.54,Morning,True,0.68,7.74,False,Medium,True,True,1
0.71,21.05,Evening,False,4.01,2.84,False,High,True,True,0
0.31,28.88,Morning,False,1.4,6.4,False,Medium,False,True,0
0.82,21.1,Evening,False,2.56,4.64,True,Medium,True,True,0
0.88,21.24,Morning,False,3.76,9.27,False,Medium,False,False,0
0.36,25.96,Afternoon,True,3.73,3.76,True,Medium,True,False,1
0.44,32.68,Evening,False,1.77,5.61,False,High,False,False,1
0.8,32.79,Evening,True,4.56,2.46,True,Medium,False,False,0
0.77,20.61,Afternoon,False,0.57,6.7,False,Medium,False,False,0
0.55,30.86,Morning,False,0.57,7.78,True,Low,False,False,1
0.43,30.15,Evening,False,2.53,5.54,True,High,False,False,1
0.61,25.43,Evening,False,3.22,5.52,False,Low,False,True,1
0.75,28.01,Afternoon,False,2.99,9.62,True,Medium,False,False,1
0.71,30.73,Evening,True,3.24,9.25,True,Medium,False,False,1
0.76,23.72,Evening,False,4.86,2.95,True,Low,,False,0
0.62,26.72,Evening,True,3.35,2.28,False,,False,,1
0.48,31.42,Morning,False,4.83,4.54,True,Medium,True,True,0
0.34,30.6,Morning,True,2.35,3.88,False,High,False,True,0
0.82,25.2,Morning,True,2.72,4.96,True,Medium,False,True,1
0.65,25.37,Morning,True,1.24,6.72,True,High,,True,1
0.65,30.11,Morning,True,0.76,5.93,True,High,False,True,1
0.41,21.52,Morning,True,2.28,4.82,True,Low,True,False,0
0.77,22.98,Morning,True,0.54,7.07,True,High,True,False,0
0.3,29.07,Evening,True,2.78,7.46,True,Medium,False,True,1
0.4,29.7,Afternoon,True,1.56,9.86,False,Medium,False,True,1
0.32,23.62,Evening,False,3.734093801146583,4.23,False,High,True,True,0
0.39,32.15,Afternoon,True,0.63,2.36,True,Medium,False,False,0
0.69,28.74,Morning,True,2.12,5.46,True,High,False,,1
0.76,20.19,Morning,False,1.74,8.75,False,Medium,True,True,0
0.75,28.78,Evening,True,3.22,5.28,False,Low,True,True,0
0.72,32.69,Morning,False,2.75,6.23,True,Medium,True,True,1
0.34,29.81,Evening,False,2.88,5.57,False,Medium,False,False,0
0.78,27.08,Evening,True,2.22,6.39,False,High,True,True,0
0.75,28.27,Morning,False,3.59,3.23,False,Medium,False,True,0
0.79,23.55,Evening,True,4.46,4.54,False,Medium,False,False,0
0.73,24.61,Evening,True,4.1,4.86,False,High,True,False,0
0.67,28.46,Afternoon,True,0.82,3.09,False,Medium,True,False,1
0.76,32.51,Morning,False,4.44,5.84,True,High,True,True,1
0.61,30.95,Morning,False,0.56,2.02,True,,True,True,1
0.6,32.55,Afternoon,False,3.29,5.48,True,Medium,True,False,1
0.79,25.46,Evening,True,2.49,9.03,True,Low,False,True,1
0.57,22.89,Morning,True,2.48,1.76,True,Medium,False,True,1
0.35,27.36,Afternoon,False,2.08,9.27,True,,True,True,1
0.83,22.95,Morning,True,2.64,2.45,True,High,False,True,0
0.73,27.95,Evening,False,2.4,4.23,False,Medium,True,,0
0.3,32.38,Morning,True,2.38,9.99,True,Medium,True,False,1
0.37,28.96,Morning,True,0.43,8.87,False,Low,True,True,1
0.49,34.16,Afternoon,True,4.1,8.45,False,High,False,False,1
0.8,22.39,Evening,True,1.97,9.3,False,Medium,True,True,0
0.56,25.13,Afternoon,False,3.15,9.49,False,Medium,False,True,1
0.57,22.8,Morning,False,0.53,7.85,True,Low,False,True,1
0.6,34.24,Morning,True,3.97,8.93,False,Medium,True,False,1
0.44,20.57,Afternoon,False,4.51,9.12,False,Medium,False,False,0
0.86,28.71,Morning,False,1.97,9.9,True,Medium,True,False,0
0.4,24.42,Evening,False,2.27,14.488115919766264,False,Low,False,,0
0.8,20.84,Afternoon,True,2.9,9.22,True,Medium,True,,1
0.63,21.89,Morning,False,3.61,5.3695799920564244,False,Low,True,True,1
0.83,31.9,Afternoon,False,2.79,4.27,True,High,True,False,0
0.66,23.04,Morning,True,3.33,7.91,True,High,True,,1
0.62,21.2,Afternoon,True,1.47,4.49,True,High,True,False,1
